"feature1" "feature2" "feature3" "feature4" "feature5"
"39" 7.36472020284465 2.52371094289615 4.08483060013528 9.66363315844263 -0.994103940653545
"39" -0.603225365224471 0.899645905025932 9.7464096276442 10.4960522577008 -4.49578540287953
"39" -10.3714797383274 1.62821132536068 14.5492462244692 13.4954318296792 -9.34888551806539
"39" -9.89675873999414 3.88937116470462 13.9977012038686 15.3550251453837 -9.12491941824678
"40" 19.1890306321996 -0.979680577518482 -13.4920255682774 -12.8135925444935 -2.10159177578426
"40" 15.669924663729 -0.572820312354182 -7.03576958913355 -10.9639794104258 -2.2624531555174
"40" 12.6635194381561 -1.67976239898295 -4.97155700990992 -11.1947008919632 -3.52732749907932
"40" 7.95320180357571 -2.30592098298765 2.29534831987527 -9.15318604491151 -3.97963824144715
"40" 0.444134189884024 -7.55524060300591 3.2877365388914 -11.5594501564634 -8.23712080275903
"40" -2.10266382724123 -9.45203248293604 7.37822210942851 -9.58139400094288 -7.84571891293119
"40" -2.42805884054803 -10.2210116859641 8.69053859075882 -8.49707047060259 -7.22952018269474
"40" -5.80583652171493 -17.1432158407322 5.74768626901443 -9.83678971575169 -9.12830257946943
"40" -4.58405985814354 -19.9347559720633 4.13419706035869 -8.73418808035957 -7.82187645719374
"40" -1.38075499362056 -19.3068520035734 4.96063045972166 -6.01389125154863 -4.83059893707673
"41" 22.0439191646974 -2.62043039554181 -8.56890018097791 -2.5910787889823 -0.224722503797953
"41" 14.6650747481866 -2.03615446869415 3.01869182039329 1.38787461895088 -1.39046553774017
"41" 6.0608985406238 -6.50294732148759 4.35679876654485 -0.993328007475337 -6.60017993619464
"41" -4.25427957241767 -9.45283804255972 12.0465604333214 0.889078361356617 -10.2939624914567
"41" -5.47086490844853 -9.03973454680538 14.9254283616478 2.77976082817835 -9.83440161098804
"41" -12.5759563463563 -13.4861956052214 14.7828957532607 1.77353962580241 -13.6728505391451
"41" -14.2921124390327 -14.1549342845983 16.7295192168052 5.82651879556131 -12.3621665992864
"42" 17.846907950764 0.275329417193246 -7.99484671268362 4.57211818801284 0.196137643366216
"42" 14.3906283608691 0.638120024008232 -1.05908906360485 7.00840612475229 -0.112806775060859
"42" 7.15979934241601 -1.80866732283074 4.8866246349204 7.24383076933609 -3.2086694458563
"42" -2.37270433876123 -4.66661150300499 14.2911400002581 8.42372443617568 -6.30134325861645
"42" -8.81355292813354 -8.27560588057059 16.3704324906692 6.78732615302077 -9.42133264750779
"42" -8.23196359107506 -6.57771250360846 20.5568492297426 9.39435229298111 -7.23223822309492
"42" -11.5979423584778 -8.93150452972302 20.9056728328101 8.10327477874509 -8.59983405334824
"42" -11.0310397094654 -8.40041612082597 23.6486527971888 9.82953230629711 -5.30682590702861
"43" 16.519903064241 -4.56111443493236 -9.60097352297274 -1.92030816156291 -3.8830078262808
"43" 5.81004388862869 -6.32694730876454 -0.543194853484916 -0.741804528720676 -8.30617857014599
"43" -5.70241513016089 -6.18719480426366 11.0353059806475 3.21461403019431 -12.2023631698661
"43" -13.7785610878493 -8.18878309697252 12.4585261163565 3.18443691630585 -16.8552806001864
"43" -13.7969157996961 -4.66813358330804 15.8530677071016 7.83832502298903 -15.3366610108203
"44" 16.7833293641973 -1.44792782674503 -5.31646289901455 6.05796930379909 -1.54820616377223
"44" 8.86428567681136 -3.38738910399681 1.52847789023295 6.87893367539856 -4.27225961703197
"44" 2.55131479738785 -4.75630738350816 6.88086216036789 7.99793185495317 -6.32920150603819
"44" -0.674491236443533 -5.76029747116831 8.67921410701435 8.19474322552992 -7.65820876617591
"44" -7.68298643269527 -7.28866396562116 13.2002067640417 9.95538934761154 -10.0508095825779
"44" -11.8672106391259 -9.17017883813012 13.3081436669773 9.66545110674559 -12.3355439073791
"44" -12.1757209784119 -7.83647424340877 15.7371194956853 12.2569423662452 -11.3128715874593
"44" -17.6813519740251 -8.60603837792724 14.5444266966971 16.4734673317636 -13.2392660535628
"44" -21.6844838345651 -11.8933238772681 9.63798455738094 14.5297515206247 -16.814219239359
"45" 16.2084078206902 1.90217298872964 -7.34528417580171 -5.31996244007059 1.68504505769732
"45" 10.4591514337828 1.19967142040265 -2.04470037148531 -4.54021866985292 0.282846681952777
"45" 8.47285159580818 3.65037746960755 5.53626598155742 -0.509317311645571 2.14673948734864
"45" 4.43759158725667 3.57716114528844 9.88985431095966 1.11822101453954 1.57916908484255
"45" -0.589969164565544 2.67004864967935 13.3738386314554 2.37925482875615 0.198804013984915
"45" -8.75987214422782 -0.589704070259564 14.907947917756 2.52717273570768 -3.54059164337536
"45" -10.0540980482579 0.121512780539992 17.3552895690569 5.04671417075026 -2.98265438869412
"45" -12.0306037156703 0.13769032220026 18.880704147419 7.26501669659407 -3.0773103389682
"45" -15.5587013870817 -1.91102030327844 17.728620881024 7.27151823765332 -5.16529629886934
"45" -14.839325454187 -0.0492086108202745 20.055508349269 11.1473206884468 -3.29013586459813
"45" -19.235131867962 -2.85248337120255 17.0862474059033 12.6805779341363 -5.91834830136962
"46" 18.526839477221 3.97922332417264 -5.61162445977219 2.86516538623726 0.0091572363777066
"46" 13.09085864003 3.89489436271235 0.565287372938093 5.01152003919043 -0.933006866626024
"46" 8.28344856806707 3.29429707688873 5.4721081545191 6.67181269403975 -2.04945723349667
"46" 1.92466115255771 1.61160961644721 11.2623260991671 8.67291766361572 -3.93991162417396
"46" -2.86671841224702 -0.726103266750828 14.8702941258448 10.0223060948544 -5.83879505085582
"46" -6.65534013319262 -4.08434197496482 17.7791399950468 11.8373738158313 -7.70631603544762
"46" -4.93152100422541 -2.93529524093295 20.6889308604645 14.855130913829 -5.80667390102106
"46" -5.80520852158699 -4.61314098448705 20.3870679122162 14.8495363865224 -6.72865159213782
"46" -6.84536535593562 -7.4331338795774 19.382646819684 14.665075815017 -8.20851253005959
"47" 20.5053112956405 1.13154620876306 -9.02698247149289 1.25142623346661 -2.77689217126322
"47" 14.8333150610916 0.401103251426394 -2.74852970772694 2.61586530097745 -4.91099976671674
"47" 5.9726798145392 -3.63579458210379 -0.38539928038282 0.581687823690945 -10.6482154960995
"47" 4.64255842724603 -1.76523335567482 5.40344891024109 3.7497353280828 -10.151199395482
"47" -1.91450447494367 -3.73499181792331 8.3767260821284 3.57527882603815 -14.5922974502769
"47" -4.94186063330083 -3.4662669949965 11.4267112456213 5.06034516270297 -16.6750045010499
"47" -3.46932861265455 -0.492275535924361 15.3181326323649 8.55501475984592 -15.0333417969244
"47" -7.07360408997147 -0.514352485070362 15.6420714519316 9.59907561200404 -19.6111863678856
"47" -5.94603994572274 1.6954012227363 16.6972652584929 12.010590176629 -19.7186312070823
"47" -5.58044190835722 2.64643820169256 16.1615523705483 12.9883850893282 -20.6654172258694
"48" 13.8339893394342 -4.46095437694237 -17.1890000203694 -7.28725336055157 -3.42486371871973
"48" 11.3883045682268 -3.30764863474623 -10.1901482089051 -4.61283508349097 -3.21400602070014
"48" 6.62997410015416 -4.52318144552225 -5.98883382836619 -4.51880012777457 -5.26035943401337
"48" 4.08621109851269 -4.80844783100405 -3.03868955956207 -4.0904313265084 -6.01271908476966
"48" -2.01815415009928 -6.02191426764926 1.96279756103889 -4.19899090346587 -8.01037451318853
"48" -2.45520501434382 -4.010676562942 6.51399943445321 -1.95251293230689 -6.22765601780784
"48" -4.06557626523655 -3.97382557132023 7.94569370755288 -1.93217903941662 -6.25435373338284
"48" -7.94291619563662 -4.46800515118142 9.06302152460301 -3.1578024022533 -6.51909447787418
"48" -8.3706046233575 -3.2282639436013 10.0034894853776 -2.88715731685667 -4.85220274595735
"48" -12.0617580480977 -5.36106369600754 6.08223922470258 -6.76534984622327 -6.15246752574754
"48" -9.47665407277509 -1.81600671531764 6.47360120966137 -5.43749518651133 -1.50521341171932
"49" 15.3790110822674 3.09111271349148 -13.4677881822966 3.29761040418159 4.57265196976871
"49" 1.21811800917586 -1.91775031976199 -5.40510123617408 2.8159357655299 -2.34893309504128
"49" -5.44995910037318 -3.74181735119679 2.05809762506203 4.91638032854594 -3.74092076485453
"49" -8.89261159557575 -6.34512718681692 1.95424765467129 3.56747318345752 -5.72650810297338
"49" -13.8349703718056 -11.4917271795304 3.26470103037129 2.67428778638949 -6.71501761940388
"50" 21.9832814759106 0.114788742431708 -11.6625227645667 4.04760702375714 0.175577064904498
"50" 12.8342976814155 -4.44397378790031 -10.4517407319525 1.62513544080555 -5.10528276514479
"50" 11.791774336852 -1.92283367936507 -3.28144271366183 6.00657983185879 -3.01547474436076
"50" 1.92113318073837 -7.2080271774588 -2.14961631486922 3.63145562637851 -8.52483603801652
"50" -0.338623754033562 -7.78060729163274 -0.0781581750528924 4.46561306830293 -8.96462227257439
"50" -0.439142870914161 -6.49837629293247 3.73036848597498 7.32746645818652 -7.30016737609902
"50" -3.0136222013116 -8.28993189436801 4.60966909612859 7.90333358552581 -7.93154436416796
"50" -4.00716454587957 -9.55201518077115 3.95747887765463 7.64133875577564 -8.43055886428807
"50" -2.73448985551434 -8.90780308663301 4.8111155595488 9.17979183459967 -6.92715262094894
"50" -5.46485466238331 -13.2027558969813 0.173203674781288 6.08470395187125 -9.74070280411813
"50" -2.6472973793624 -16.5883019465353 -6.7028231365181 4.92598304503691 -8.87407525606004
"51" 19.3390641738806 1.27992150424314 -9.01141817621278 5.15331020794081 1.16508420210821
"51" 12.7222873403346 -1.33127765452427 -5.41577545303401 4.5939471113925 -1.7595227169365
"51" 9.85373668782426 -0.103033934705879 2.40971197671527 8.13499997914228 -0.809540812656651
"51" 4.5844832253937 -1.44395639995019 7.82038735194044 9.37793121984807 -2.34502119445135
"51" -0.603000397609594 -3.23836070729141 12.7203941315004 10.5574856342995 -4.16100349333252
"51" -3.78527336859541 -5.55651555146377 12.5318505388821 9.36208814956293 -6.41254443789082
"51" -4.22618353791847 -5.24921711874482 15.7306464505061 11.542676763586 -5.86972338948118
"51" -5.27807851329728 -6.69296684409123 15.9775104124587 11.8748622176762 -6.89270829851661
"51" -3.25304944992911 -5.32248538790409 17.6319425378026 14.0268175751694 -5.2506138948151
"51" -0.939008771308984 -5.07495209693686 17.4212370006804 15.5762096874311 -4.37554990513541
"52" 15.9241666830777 -3.47293018696242 -18.4261596662648 -4.54704205895319 -0.394204365093884
"52" 10.8272813661349 -3.95391981077827 -14.027241124932 -2.9596495904992 -1.97099343386769
"52" 1.62166077339824 -5.59329701987981 -7.62820751531631 -0.504563099141374 -5.12925925935571
"52" -8.46728041901154 -6.69886405792977 0.950613074964046 5.75981712272629 -7.05007086807704
"52" -7.85024372521804 -4.72398317068487 4.42517893494044 9.4897466229465 -4.94589863966253
"52" -10.5972643592437 -6.12249192387169 4.54528308504988 10.3565440569276 -6.01026556914266
"52" -15.6003384921507 -9.59230564184214 3.02977137047666 13.5293830351827 -7.4981908707799
"53" 17.864777832563 -4.09081404926509 -11.7471277495844 -2.0149805300575 -0.252354839908079
"53" 14.893115216209 -4.29313231339616 -7.66175807502842 -0.756207639846463 -0.686000257945821
"53" 4.22459034692637 -7.97485216004663 0.690251360984839 0.466150649167829 -4.20466937035827
"53" -0.156926649613763 -9.55047626367757 5.05972101323749 1.97382073444316 -5.03193961116006
"53" -5.90192909846165 -13.3214851061025 6.9684823911868 1.8712226620802 -7.35728739940891
"53" -5.4369483569533 -12.204417053568 11.998942053636 6.23992571106877 -4.51207101487834
"53" -12.2479349810091 -20.3433608827059 8.91428589893411 4.52001398987677 -8.17510109777501
"53" -10.1644505421639 -19.3677835313082 10.8642584878101 7.60432887567816 -5.45576657479361
"53" -13.3286206044674 -23.9265224314516 6.96914978632071 5.13632523340504 -8.16511563626784
"54" 24.3598968786858 -0.741922645429067 -5.68673400637577 -3.21703668146663 4.13879558846985
"54" 16.1139168427866 -4.95266803913623 -3.64065058399342 -5.14753849022452 -0.686303854181756
"54" 14.6947035228971 -4.07124398554016 0.927883854623154 -2.74748012445916 -0.0697457094342593
"54" 6.57602311133637 -6.09751148149145 9.44669221706073 0.672244101109788 -2.24088970656476
"54" 0.0231037448024451 -10.3968651643427 9.70772522536929 -0.409415492873579 -6.12372804840563
"54" -0.0842638796066855 -9.01293703095373 14.8413863744365 4.43855370238001 -3.94269086430446
"54" -2.72525091810008 -11.135913105714 14.6346953665388 4.63817936146279 -5.35145811807442
"54" -4.49747558232021 -12.8457886670559 15.3252063320448 7.16471423732627 -5.42942675918376
"54" -7.07462006093864 -16.5490383825788 12.8291010086868 8.21079064457622 -6.85704991696485
"54" -6.59175259984049 -17.2884417732218 12.1467468254632 10.3409176830707 -6.01939034263123
"55" 21.8346110352425 -1.72506510531146 -15.982746077103 1.12157989345652 3.07325016939811
"55" 7.45480538638907 -4.42900827784919 -5.1528081464586 1.52389081566572 -2.60195277960349
"55" -1.47008460760202 -5.58682285864068 2.71645922395083 3.90102658136559 -4.50233095170785
"55" -6.48546366736252 -7.46369689643641 4.50189652847307 4.34970784669182 -5.92541581019749
"56" 21.8753848316166 -0.880702864168317 -7.22459331599477 0.0102405059078807 0.767449506710665
"56" 16.4329088413769 -0.814662919039367 0.622853497299048 2.70023678226184 0.260789099357714
"56" 10.9359438751297 -3.58341548461047 1.71413457750983 1.40399565624396 -2.79512650474009
"56" 4.93502461121204 -4.74202018811471 7.42485127283803 3.37114962367546 -4.47384523181092
"56" 4.45672765544044 -3.91483400444491 10.1110746059742 5.24088070140324 -3.79094969560778
"56" 3.52303640940875 -3.60917179020067 12.187023926557 6.68937567821761 -3.62538582599692
"56" 0.727601156985556 -5.49424901957959 11.6079100842932 5.80227498982653 -5.61659837332738
"56" -4.38652447551266 -8.79156140806943 11.0322357746657 7.75373473069162 -9.19203462665146
"56" -4.42899048200406 -9.25173589630765 10.03435757877 8.57348869502633 -9.63888908513915
"56" -1.12761057876842 -8.57116572311869 7.16493650735869 12.3047906705504 -8.77336513898719
"57" 21.1911435622206 -0.582534672823654 -12.7975550928211 -2.39726389051125 0.416630783077768
"57" 14.9073996543087 -0.955005153225724 -5.76012580709743 -1.2091000982456 -1.49861733089972
"57" 10.7138490170896 -2.27287521757373 -3.44624722258204 -1.52902665652709 -3.45705634049174
"57" 7.98668181226251 -2.89050567786526 -1.38476166299484 -1.28257435328548 -4.48379422012906
"57" 0.703423129577917 -3.4694984061141 6.67982334794373 2.02539754960507 -5.83753285910468
"57" -2.60932733450377 -3.60094252181516 10.7760632441468 4.85264872199699 -5.8234277409436
"57" -5.72744476628055 -4.40804413321035 13.1659750498077 7.30676392200194 -6.01269351796025
"57" -7.72650249933968 -5.05006796113506 14.5345263546221 9.75710860292462 -5.74967048672052
"57" -15.3467680291647 -11.686025921772 9.80510683099956 9.32338600073726 -9.9057012996074
"57" -16.0950013714923 -12.7066707951787 8.90045767027466 12.2719892441121 -8.99404734952658
"58" 19.1208524793394 -0.518566199128023 -4.95473184281208 -2.20946536222766 -2.05750414327378
"58" 11.0263789763944 -2.1881566852214 1.33957332674705 -2.02666457428779 -5.48889846729447
"58" 2.18814235954751 -2.77447986529422 10.4670065925551 -0.261005661607115 -8.41273787109278
"58" -3.07558633299514 -3.94724874283766 13.7431087072969 -0.287117110334784 -10.7975842290597
"58" -10.8740120342563 -6.79379227544162 15.5906785067596 -1.78216289214879 -15.2115615954004
"58" -10.9057375417505 -5.19415049914305 18.3852865762213 0.244171890234654 -14.1793094958719
"58" -17.1623727158363 -8.61442202618761 15.10689651937 -2.53639327089401 -18.8669899822007
"58" -15.630458533182 -6.99138782242821 14.7623586864863 -0.996888760347545 -17.5708750460084
"59" 23.1321448426291 -3.94517604044346 -11.1528736093272 -2.75536175536008 0.284211289424477
"59" 17.18563208218 -4.66353259383439 -5.8181594741497 -1.80972080390185 -2.23271785328217
"59" 10.672934371446 -5.13998328335326 0.0112817560062632 -0.415674992495362 -4.74390740952156
"59" 7.92717121995287 -4.52557447476797 3.73662486124791 1.21032348206076 -5.2377022951952
"59" 2.50510096130711 -3.95924450865997 8.89756327498481 3.50896895971432 -6.58820238780095
"59" -2.28479775315612 -2.31262563019742 13.4746274836009 6.86843795270435 -6.87883173019453
"59" -5.08760508647434 -2.61183753270752 13.4271484585242 7.169524824263 -7.87715923971776
"59" -7.38436287694495 -0.113678998743481 13.8192776514952 10.6252081436366 -6.55939108722634
"59" -9.14095084856684 0.277648411636845 11.111267017487 11.2853839192027 -6.56474363753683
"60" 22.0951362596438 0.325632378334689 -3.98718418150376 -1.38719467727792 -1.90441988792013
"60" 17.8951948158913 -0.45577328648318 -0.28815248401387 -1.0631537688025 -3.55856021550822
"60" 11.8287327431287 -0.567257636136867 7.88439848864015 1.57323278791013 -4.71719187117275
"60" 4.73266395331466 -4.05211635945398 10.0067655267585 0.756014068276561 -8.26089588547937
"60" 1.16917073665047 -5.56159277891542 12.1865030051758 1.62146631773711 -9.31035327275488
"60" -6.10554792324763 -11.2012124045035 14.3376919896656 6.19996124845921 -9.79186621798713
"60" -6.23251160840223 -12.3175820997793 13.9264067049568 8.1979932886622 -8.67942722391413
"61" 17.564951171656 -4.36417351190624 -13.0731119167979 -5.77690282826654 3.07357384858132
"61" 15.0259388271547 -2.17615076906009 -4.38177706910817 -1.68337299150596 4.31386883484464
"61" 8.32186117848624 -4.43565491422943 -0.638400436384155 -2.30309274881774 1.00801321605511
"61" 1.247955973589 -7.71370289902689 1.09400237091458 -4.33858199826212 -3.32508111520318
"61" 0.0684324512158985 -5.47044000395956 7.72651847612481 -1.14972432952914 -2.21191976463724
"61" -3.47383823026594 -7.08695049318015 8.5052508628393 -2.33508492140032 -4.5673828758159
"61" -7.85409415976311 -7.59914123008372 12.5526142102433 -2.32281329589656 -6.91300367209782
"61" -9.96300593776596 -7.48018910192303 15.0376902387541 -2.25487750063675 -8.21102032578998
"61" -14.1112955735765 -10.2513609743516 13.54093572574 -5.31310372671867 -12.1192995620027
"61" -13.9104632410765 -8.9780259224892 15.6073381487368 -4.53417607336875 -12.0084497259898
"61" -15.7986392034476 -10.0131912776668 14.9119192547064 -6.35775623951531 -14.3722167218405
"61" -16.4539156508247 -10.0963280409049 14.4841635214609 -7.74713703777728 -16.1412952912484
"62" 25.492790298354 0.585850027396776 -7.64900225955826 -0.60934363919595 1.85927383416953
"62" 22.5663288148847 2.9957753430632 0.530311242312431 2.86225885410387 1.89843223826811
"62" 18.4030267851893 1.49566201715129 1.72300616507614 1.80320094884325 -0.869331757525878
"62" 2.88776611634993 1.22982065453768 11.5357577969922 1.5200733539541 -10.8134539231395
"62" 5.0570452260753 7.33831504134048 8.56627134260573 2.06213296559066 -12.4978423172238
"63" 20.5669181613748 3.39272277232099 -8.58121564286556 -1.52844546210498 8.28924577137537
"63" 14.5897293761753 1.67865558088272 -4.773197976631 -1.65503037735577 5.6187035036788
"63" 8.47169331353672 0.145586095124481 -0.651779766781619 -1.18227303456554 3.11345613069929
"63" 4.80200125027993 -0.76566586747813 1.64074081219839 -0.678888368037775 1.6566673091184
"63" -1.62519860596858 0.723200599666141 10.6898005966269 6.58397940595752 1.90450070936972
"63" -5.19056729061446 -0.470550918795368 10.550407547782 8.39035093073668 0.579405037862792
"63" -6.20292567823272 0.146037043617512 10.231911627398 12.8085559907579 1.43535199749519
"63" -6.00714778267873 0.582885608834999 6.73464016347327 17.7906687693231 2.66155208384908
"64" 18.8160615298432 0.0819084104261871 -13.3803358852712 1.67354086377219 2.42494912549293
"64" 14.3115138485836 -1.24662030454611 -10.9172107877932 1.38810180810247 0.586784731731037
"64" 6.58933459943894 -2.7179558104553 -5.25726249334284 2.12732951541547 -2.14878148180173
"64" 3.82556528830334 -1.67039660475608 -0.15151415330778 4.66072750588984 -2.10073410016294
"64" 0.645036645032355 -0.663126600982821 4.93985542143895 7.47903123317428 -2.48738692928355
"64" -2.80389588023755 -0.167247934912097 8.72107457637898 9.94820732139922 -3.74758129579374
"64" -5.411990749546 -0.294454156335072 10.1837867327458 11.2886352042499 -5.35473768275112
"64" -6.11072498602486 0.631767768769004 11.7997278754593 13.3434909925811 -5.67518915793698
"64" -8.56246798194443 0.383978969458363 11.5536376929935 15.070854503999 -8.35024392038126
"64" -10.3789005965613 -0.0903163823161699 9.30001396430461 16.6466052206943 -11.7066696792851
"64" -9.88279471541614 0.625672397761388 8.9323950012355 18.075399496746 -12.0875154550068
"65" 23.1776120072043 1.26792687089537 -8.27957986059639 1.33895830432674 -1.96892289498871
"65" 15.3143055577163 -2.19528429806401 -5.17119588581091 0.407710031078566 -6.46264555562373
"65" 11.3167978692761 -3.16821921728336 -1.66213559765362 1.11014958461205 -8.11468094696417
"65" 3.84672525095276 -5.11029515018897 4.48671457700739 2.04404534506441 -11.2142543171417
"65" -2.60351964351002 -5.70090002994662 12.2485139423186 4.08850869806814 -12.845871194626
"65" -3.1731783096704 -4.7165955117774 15.3836320870666 5.65304538807331 -12.0843137007905
"65" -6.22383741459496 -5.66574456106384 17.2713623823376 5.35603684975758 -13.2750920660359
"65" -7.95806098951223 -5.63845479465615 19.5776936552104 5.74741408988896 -13.3682474868353
"65" -12.821582282765 -8.53206819207224 19.0171072492843 2.86282324247599 -16.2175102431675
"65" -14.8516813712813 -9.2351303894984 19.4780412644908 1.41315972880459 -16.5522110977961
"66" 21.0549711875898 0.998752686424921 -5.39137412031954 -2.84585309128353 -0.678668273816434
"66" 16.3405947217781 0.318908979841557 -0.0647397195733332 -1.67068174602622 -2.35441199348339
"66" 12.7071650392048 -0.429981292979687 3.45715330737983 -0.955084786763135 -3.748474715558
"66" 4.16469575593178 -1.92605390294029 12.2498533951001 1.96865235873544 -6.41313874983663
"66" -0.865269655440227 -4.74714381083164 12.5708995328612 1.01956543724503 -9.36523038895801
"66" -1.54561362826245 -4.15085285253363 14.9414504998837 2.94213281195299 -8.72646393297288
"66" -4.66743078445513 -6.40850938711314 13.8525970629132 1.77066019468678 -10.8642279883002
"66" -10.0030951315687 -9.99140498809442 12.030415896255 3.959803373907 -12.4776210803869
"66" -8.60823449122603 -9.0871780240542 11.8489943554713 6.71682127127459 -10.4469568807696
"66" -11.9491148436233 -13.3206350111806 5.93295085107926 4.14279794674219 -13.4588952365835
"67" 17.9541361806064 2.16124514977013 -7.562293571773 -6.60776871080773 2.54948747997945
"67" 7.63855591820356 1.13232727287761 4.74597299221574 -4.75211638932267 -1.42982543718927
"67" -3.29906509448331 -3.05993342654006 10.715465704896 -6.36827027393572 -8.67130382021842
"67" -6.13192946731307 -1.62183604884035 19.2039783338875 -2.6741852298629 -10.3413786680894
"67" -9.45039079265883 -3.9675921980067 18.6912832365252 -4.27563963034979 -13.8293731291085
"68" 13.7230893972036 2.24434020848635 -11.0656972546214 -3.29771037860023 -6.55209793856721
"68" 8.13313993011402 3.20205020695901 0.324601301064236 0.95660199014603 -6.6941900792185
"68" -1.03341732818925 -0.654797100447827 7.45609550318101 1.21385698901882 -10.7985228260663
"68" -9.14609777140929 -5.42494883915208 16.156228631698 2.76800107594077 -14.0542752863373
"68" -10.7570202875479 -7.41947490771512 21.5355251549375 5.13084918474361 -13.9491810272574
"68" -13.9345950769598 -16.6871423838881 23.6636638719034 4.82104891159351 -16.8162028094899
"69" 20.7750956682392 -0.969580868040876 -16.4939723613442 -6.04563848246017 -3.32593040090896
"69" 10.5939843062598 -2.82757631119425 -5.31814745149317 -3.2942065485639 -5.73739310495575
"69" 3.71123112100271 -4.08587164120601 1.84190008361105 -0.569098692688262 -6.80444715682211
"69" -6.94092033796662 -8.55973750941712 5.4674159921872 1.89270787646134 -9.40210921973832
"69" -11.2342152590244 -11.5226821706766 3.28879145708318 2.56350263617545 -10.5680953890917
"70" 22.1802765915709 0.276745525807563 -13.5392083424418 0.884792672793144 1.34862068822716
"70" 15.8893119181904 1.4768612993731 -3.22965449321669 4.29330269794383 1.30072323987248
"70" 6.7744800957736 -0.404540456819008 2.10823558475882 3.92757358288867 -1.57123656764006
"70" 2.36974187803206 -1.14893706663278 4.1843211032325 3.62444895273931 -2.70359568708096
"70" -2.84965801592561 -0.244012351812071 7.90165539778213 4.52190133436925 -2.18838370504639
"70" -4.77453400518237 5.10951940958315 10.6057885735617 7.52291508341909 3.51718856365865
"71" -4.17903078352162 0.779675830339996 -2.7587021801935 5.65391430513503 1.6062546891921
"71" -4.3983203474641 -5.33074545250995 -2.84712446136411 6.420262746863 -0.216678650467245
"71" -4.31752522371456 -8.72397061072039 -2.61778886846997 7.21939253197926 -1.06048699217835
"71" -4.56499301072244 -15.1164047636923 -2.3787356816804 8.67242716348057 -2.87735669279478
"71" -3.38523457474888 -21.1872249519689 1.00317957195428 14.9863045340381 -3.06868643392976
"71" -4.16714883488047 -22.0297986594046 0.848695119152628 15.4172735662457 -3.6822673979175
"71" -4.61382142761039 -15.4533075145037 4.43848272816149 21.8495112408415 -0.979348819985794
"72" 2.34661686497577 4.29799679446925 -0.512971414996342 -0.655415047430565 3.63868658981513
"72" -1.96598605877139 -9.84279946222122 -4.73989764494066 -2.02930028714032 -3.30123868424536
"72" 0.302488411567046 -12.0045907935817 -2.49914148231439 2.24706018380245 -2.0799581354654
"72" -2.97481295542319 -25.5013598185733 -6.244321173609 7.7614339955765 -6.93789159429929
"72" -4.0301460024148 -29.7986198407211 -8.3750503212526 19.0415797080326 -6.5785355879639
"72" -7.57609747606806 -32.5055344271416 -12.566013113974 21.8121284315267 -8.58202685998734
"73" -2.30562827778353 -2.31453994575443 1.56615034093041 4.26814171351043 -2.40748463970729
"73" -2.59735580943584 -7.90395607827345 1.15089198057105 4.85311531614378 -4.41096224023079
"73" -2.97817242306821 -15.6116936676353 0.693922866794301 5.9338871609944 -7.26816134222994
"73" -0.185227139370095 -15.9583566130348 3.50183900715724 9.47833461102795 -5.59112743622709
"73" 0.975388696380925 -23.6810759298129 4.99500486413413 13.5285599908098 -7.92182535698352
"73" -1.97802797761111 -31.6730227129326 2.75382876954105 13.5913621323725 -13.457983444245
"73" 1.95348234387515 -29.2052459509476 7.2921298386078 19.4508961963591 -10.7369020598068
"73" 2.23257019145139 -29.1503349827813 8.5218005738327 22.2811162534075 -11.6300536448081
"73" 2.40179405415984 -27.2139900690053 9.96067260085852 25.3890329095305 -12.3033608149376
"74" 0.536804527503749 -0.17857705597741 -5.8393990414087 3.36377191593359 0.295234965874215
"74" 2.63949842015012 -3.52447597030487 -3.64043603460359 6.56734067981627 0.763876359360427
"74" 1.49819261406197 -9.09565705142822 -4.67504388210648 6.47747187984016 -1.64888697615836
"74" 0.891587116542647 -15.229923219979 -5.07276032723543 7.5995857738603 -3.68994496309049
"74" -0.969554000091492 -20.2790511583176 -6.67600675411355 7.49144926489365 -6.10246893651105
"74" -0.385501871104494 -20.3425007462048 -5.87285820121262 9.34870231436379 -5.2956744263814
"74" -0.226623355224323 -17.4058609512993 -5.24393703218647 11.8021786255924 -3.26144542067023
"74" 1.58870080792722 -14.0087100963095 -3.29289788071995 14.1982592478054 -0.643122751593322
"74" 0.725579118194096 -10.6001331190214 -3.86585833509804 14.483520778858 0.508975691203566
"75" 7.10941551296097 1.88130022871297 -1.12675748619942 1.79027905800172 1.7333645163113
"75" 4.47071721259286 -5.62533011128448 -3.81430283021079 -0.267279224749493 -2.42182367626298
"75" 4.93236555214496 -11.1393627435006 -3.07629563792425 1.09534724107995 -3.89572531144931
"75" 6.10450466149185 -13.8660406116789 -1.32090005902908 3.08008302428103 -4.0750503508777
"75" 1.34619176985239 -23.0579061005268 -2.76369479633707 0.72519949847641 -10.953495856897
"75" -0.767444911469561 -21.7916880140274 -0.362460666051807 0.707461236404717 -12.9997110724584
"75" -4.05073998083866 -10.9434745821515 4.86896031629502 0.407376758214576 -13.7221146417634
"76" -1.11069506350408 3.19872957061865 -0.932839064690522 4.32589486070496 0.367856637502592
"76" -3.4795044724785 -8.60675559855705 -3.49874626464982 3.93631659159145 -4.49762412658603
